Date,City,Country,Latitude,Longitude,Magnitude,Depth_km,Impact_Score,Datetime,Year,Month
2024-11-12,north of Ascension Island,north of Ascension Island,-1.3352,-13.2522,5.4,10.0,449,2024-11-12 16:08:42,2024,11
2024-11-12,38 km SE of Kokopo,Papua New Guinea,-4.6006,152.4987,5.3,87.55,432,2024-11-12 14:31:59,2024,11
2024-11-12,140 km W of Ternate,Indonesia,0.5861,126.1349,5.2,34.19,416,2024-11-12 09:24:29,2024,11
2024-11-11,Banda Sea,Banda Sea,-5.404,125.7974,5.0,517.96,385,2024-11-11 13:35:31,2024,11
2024-11-11,Maug Islands region,Northern Mariana Islands,20.1687,145.7964,5.5,8.0,465,2024-11-11 10:16:53,2024,11
2024-11-11,103 km NW of Tual,Indonesia,-4.957,132.1086,5.0,22.78,385,2024-11-11 10:08:20,2024,11
2024-11-11,117 km E of ‘Ohonua,Tonga,-21.226,-173.8299,5.0,10.0,385,2024-11-11 07:14:57,2024,11
2024-11-11,100 km NNE of Hihifo,Tonga,-15.1467,-173.3653,5.0,10.0,385,2024-11-11 04:02:54,2024,11
2024-11-10,109 km NW of Tual,Indonesia,-4.9353,132.0487,5.1,10.0,400,2024-11-10 22:35:13,2024,11
2024-11-10,110 km NW of Tual,Indonesia,-4.9172,132.0496,5.0,10.0,385,2024-11-10 21:29:00,2024,11
2024-11-10,42 km SSW of Bartolomé Masó,Cuba,19.7974,-77.0506,6.8,14.0,825,2024-11-10 16:49:50,2024,11
2024-11-10,38 km S of Bartolomé Masó,Cuba,19.8238,-76.9792,5.9,19.0,548,2024-11-10 15:50:03,2024,11
2024-11-10,Kermadec Islands,New Zealand,-30.4397,-177.747,5.1,35.0,400,2024-11-10 15:46:58,2024,11
2024-11-10,Fiji region,Fiji region,-20.7394,-178.5362,5.0,583.5,385,2024-11-10 09:43:22,2024,11
2024-11-09,174 km WSW of Bayanhongor,Mongolia,45.3508,98.832,5.0,10.0,411,2024-11-09 20:37:50,2024,11
2024-11-09,77 km SE of Burica,Panama,7.5218,-82.3895,5.8,10.0,518,2024-11-09 19:30:18,2024,11
2024-11-09,southern Mid-Atlantic Ridge,southern Mid-Atlantic Ridge,-25.7465,-13.8406,5.1,10.0,400,2024-11-09 13:45:33,2024,11
2024-11-09,79 km SE of Burica,Panama,7.4901,-82.3993,5.6,10.0,483,2024-11-09 10:03:40,2024,11
2024-11-09,Izu Islands,Japan region,32.3106,142.4167,5.0,10.0,385,2024-11-09 05:00:39,2024,11
2024-11-08,Volcano Islands,Japan region,25.4584,142.8157,5.0,17.98,385,2024-11-08 23:26:35,2024,11
2024-11-08,21 km SSW of Kovancılar,Turkey,38.5535,39.7334,5.1,10.0,401,2024-11-08 14:04:01,2024,11
2024-11-08,239 km WNW of Cochrane,Chile,-46.7807,-75.6402,6.3,10.0,611,2024-11-08 11:38:00,2024,11
2024-11-08,58 km E of Puyo,Ecuador,-1.4492,-77.4738,5.1,190.81,401,2024-11-08 10:37:42,2024,11
2024-11-08,West Chile Rise,West Chile Rise,-41.4646,-84.7884,5.0,10.0,385,2024-11-08 02:53:22,2024,11
2024-11-07,Volcano Islands,Japan region,25.4503,142.847,5.1,10.0,400,2024-11-07 19:53:54,2024,11
2024-11-07,143 km WNW of Panguna,Papua New Guinea,-5.6899,154.3528,5.2,97.13,416,2024-11-07 16:42:05,2024,11
2024-11-07,South Sandwich Islands region,South Sandwich Islands region,-56.2193,-27.4481,5.0,119.2,385,2024-11-07 09:00:06,2024,11
2024-11-07,Mid-Indian Ridge,Mid-Indian Ridge,-42.2511,74.8589,5.4,10.0,449,2024-11-07 04:31:33,2024,11
2024-11-07,Volcano Islands,Japan region,25.4531,142.8164,5.0,10.0,385,2024-11-07 02:12:33,2024,11
2024-11-07,Kermadec Islands,New Zealand,-30.3414,-177.1665,5.0,10.0,385,2024-11-07 01:55:31,2024,11
2024-11-07,Volcano Islands,Japan region,25.4937,142.7925,5.2,10.0,416,2024-11-07 01:11:47,2024,11
2024-11-06,Volcano Islands,Japan region,25.3721,142.6759,5.1,10.0,400,2024-11-06 22:59:15,2024,11
2024-11-06,Volcano Islands,Japan region,25.4025,143.156,5.1,10.0,400,2024-11-06 22:59:01,2024,11
2024-11-06,Volcano Islands,Japan region,25.4039,142.8586,5.8,8.0,518,2024-11-06 22:55:03,2024,11
2024-11-06,52 km S of Hualien City,Taiwan,23.5101,121.6598,5.0,25.83,386,2024-11-06 17:19:38,2024,11
2024-11-06,295 km E of Levuka,Fiji,-18.1047,-177.8948,5.9,435.63,536,2024-11-06 15:55:08,2024,11
2024-11-06,Fiji region,Fiji region,-20.895,-178.6489,5.2,587.52,416,2024-11-06 15:38:47,2024,11
2024-11-06,124 km ESE of Kokopo,Papua New Guinea,-4.7663,153.3071,5.9,35.0,536,2024-11-06 14:36:21,2024,11
2024-11-05,18 km NNW of Santa Ana,Peru,-12.9033,-75.2219,5.7,106.0,513,2024-11-05 19:39:43,2024,11
2024-11-05,western Indian-Antarctic Ridge,western Indian-Antarctic Ridge,-51.4933,139.0678,5.0,10.0,385,2024-11-05 16:54:43,2024,11
2024-11-05,292 km E of Poronaysk,Russia,49.4545,147.111,5.3,590.62,432,2024-11-05 10:06:03,2024,11
2024-11-05,41 km NNW of Pizarro,Colombia,5.3197,-77.462,5.0,31.25,385,2024-11-05 03:14:06,2024,11
2024-11-05,50 km SE of Pangai,Tonga,-20.1847,-174.0652,5.0,44.14,385,2024-11-05 00:31:17,2024,11
2024-11-03,10 km SW of Néa Poteídaia,Greece,40.1264,23.2456,5.2,9.0,470,2024-11-03 17:03:52,2024,11
2024-11-03,Volcano Islands,Japan region,25.4139,142.859,5.0,10.0,385,2024-11-03 12:09:52,2024,11
2024-11-03,82 km ESE of Adak,Alaska,51.4799,-175.6197,5.8,34.0,519,2024-11-03 10:56:48,2024,11
2024-11-03,130 km NNE of Barrancas,Argentina,-35.6965,-69.4927,5.4,188.15,456,2024-11-03 04:04:04,2024,11
2024-11-02,61 km WSW of Jiquilillo,Nicaragua,12.5321,-87.9765,5.1,64.29,403,2024-11-02 19:59:14,2024,11
2024-11-02,227 km E of Levuka,Fiji,-17.9427,-178.5435,5.4,571.98,449,2024-11-02 05:03:54,2024,11
2024-11-01,169 km N of Sanana,Indonesia,-0.5287,125.852,5.1,37.96,400,2024-11-01 17:19:13,2024,11
2024-11-01,Reykjanes Ridge,Reykjanes Ridge,56.4478,-33.9482,5.4,10.0,449,2024-11-01 05:38:14,2024,11
2024-10-31,Mauritius - Reunion region,Mauritius - Reunion region,-19.9227,66.3786,5.1,10.0,400,2024-10-31 22:24:42,2024,10
2024-10-31,62 km S of Panguna,Papua New Guinea,-6.8848,155.4595,5.3,39.5,432,2024-10-31 17:46:27,2024,10
2024-10-31,western Indian-Antarctic Ridge,western Indian-Antarctic Ridge,-48.9029,121.2807,5.2,10.0,416,2024-10-31 05:44:44,2024,10
2024-10-30,267 km W of Bandon,Oregon,43.5842,-127.6418,6.0,10.0,626,2024-10-30 20:15:20,2024,10
2024-10-30,126 km N of Kimbe,Papua New Guinea,-4.4064,150.0827,6.0,509.0,571,2024-10-30 12:18:51,2024,10
2024-10-29,southern Mid-Atlantic Ridge,southern Mid-Atlantic Ridge,-12.2302,-14.775,5.0,10.0,385,2024-10-29 18:46:45,2024,10
2024-10-29,South Sandwich Islands region,South Sandwich Islands region,-59.7778,-27.3153,5.1,173.07,400,2024-10-29 17:32:53,2024,10
2024-10-29,98 km NNE of Isangel,Vanuatu,-18.6749,169.51,5.0,283.58,385,2024-10-29 06:13:05,2024,10
2024-10-27,260 km E of Levuka,Fiji,-17.899,-178.2309,5.0,607.64,385,2024-10-27 22:06:32,2024,10
2024-10-27,121 km SSE of Atlasovo,Russia,54.6412,160.5356,5.2,90.89,416,2024-10-27 04:49:49,2024,10
2024-10-27,northern Mid-Atlantic Ridge,northern Mid-Atlantic Ridge,23.9956,-46.5021,5.0,10.0,385,2024-10-27 00:31:16,2024,10
2024-10-26,122 km SE of Kuqa,China,40.96,83.9942,5.1,10.0,400,2024-10-26 08:35:57,2024,10
2024-10-26,119 km SSW of Port-aux-Français,French Southern Territories,-50.2939,69.4293,5.2,10.0,416,2024-10-26 07:23:56,2024,10
2024-10-25,69 km SW of Brisas Barra de Suchiate,Mexico,14.0745,-92.662,5.8,17.0,520,2024-10-25 14:46:23,2024,10
2024-10-25,130 km SE of Neiafu,Tonga,-19.3134,-172.9614,5.7,11.0,500,2024-10-25 14:01:26,2024,10
2024-10-25,56 km SSW of Ollagüe,Chile,-21.6994,-68.4462,5.0,119.21,385,2024-10-25 05:38:05,2024,10
2024-10-25,121 km SSW of Kokopo,Papua New Guinea,-5.288,151.701,5.1,61.12,400,2024-10-25 00:00:32,2024,10
2024-10-24,24 km SSW of Hihifo,Tonga,-16.1456,-173.9085,5.3,95.63,432,2024-10-24 23:28:20,2024,10
2024-10-24,Kermadec Islands region,Kermadec Islands region,-31.2237,-179.9248,5.0,340.82,385,2024-10-24 19:32:35,2024,10
2024-10-24,82 km S of Kokopo,Papua New Guinea,-5.0842,152.1733,5.1,62.85,400,2024-10-24 18:52:10,2024,10
2024-10-24,Volcano Islands,Japan region,25.4971,142.6492,5.1,10.0,400,2024-10-24 17:51:27,2024,10
2024-10-24,129 km WSW of Nikolski,Alaska,52.4838,-170.6317,5.0,54.39,385,2024-10-24 07:14:31,2024,10
2024-10-24,Mid-Indian Ridge,Mid-Indian Ridge,-41.935,80.0351,5.6,10.0,482,2024-10-24 04:30:51,2024,10
2024-10-24,43 km SW of Fīrūzābād,Iran,28.6033,52.2189,5.0,10.0,385,2024-10-24 00:38:44,2024,10
2024-10-23,Kermadec Islands region,Kermadec Islands region,-27.8201,-176.6853,5.1,35.0,400,2024-10-23 21:30:14,2024,10
2024-10-23,146 km SSW of Severo-Kuril’sk,Russia,49.394,155.6369,6.2,40.0,591,2024-10-23 14:38:04,2024,10
2024-10-23,southeast of Easter Island,southeast of Easter Island,-41.0186,-91.3277,5.0,10.0,385,2024-10-23 06:05:14,2024,10
2024-10-22,south of the Fiji Islands,south of the Fiji Islands,-23.872,-179.6709,5.5,462.72,465,2024-10-22 15:45:37,2024,10
2024-10-22,106 km S of Lorengau,Papua New Guinea,-2.9805,147.4269,5.1,10.0,400,2024-10-22 12:08:32,2024,10
2024-10-22,271 km W of Tual,Indonesia,-6.0452,130.3336,5.1,10.0,400,2024-10-22 02:36:18,2024,10
2024-10-21,57 km S of Labuha,Indonesia,-1.138,127.3953,5.0,10.0,385,2024-10-21 08:35:08,2024,10
2024-10-21,71 km SSW of Labuha,Indonesia,-1.2346,127.2704,5.0,10.0,385,2024-10-21 08:24:05,2024,10
2024-10-21,62 km SSW of Labuha,Indonesia,-1.1526,127.2649,5.0,10.0,385,2024-10-21 08:08:33,2024,10
2024-10-21,63 km SSW of Labuha,Indonesia,-1.177,127.3252,5.6,10.0,482,2024-10-21 06:32:35,2024,10
2024-10-21,51 km WSW of Attu Station,Alaska,52.6005,172.5319,5.0,39.71,385,2024-10-21 05:35:48,2024,10
2024-10-21,52 km S of Labuha,Indonesia,-1.0987,127.4191,5.1,10.0,400,2024-10-21 04:12:15,2024,10
2024-10-21,61 km S of Labuha,Indonesia,-1.1774,127.4529,5.8,16.0,518,2024-10-21 03:24:16,2024,10
2024-10-20,65 km NNW of Albardón,Argentina,-30.8831,-68.7676,5.7,109.0,509,2024-10-20 22:59:40,2024,10
2024-10-20,Fiji region,Fiji region,-21.8931,-179.5015,5.5,591.31,465,2024-10-20 12:31:07,2024,10
2024-10-20,southeast of Easter Island,southeast of Easter Island,-35.8938,-103.3329,5.1,10.0,400,2024-10-20 00:51:12,2024,10
2024-10-19,154 km N of Palu,Indonesia,0.4909,119.9077,5.2,62.48,416,2024-10-19 18:07:13,2024,10
2024-10-19,Mid-Indian Ridge,Mid-Indian Ridge,-13.6929,66.0196,5.3,10.0,432,2024-10-19 13:32:20,2024,10
2024-10-18,Volcano Islands,Japan region,25.22,142.799,5.4,10.0,449,2024-10-18 09:18:22,2024,10
2024-10-18,90 km NW of Gizo,Solomon Islands,-7.4667,156.3264,5.0,10.0,385,2024-10-18 05:25:17,2024,10
2024-10-18,42 km ENE of Noda,Japan,40.2403,142.2895,5.2,60.4,416,2024-10-18 04:38:07,2024,10
2024-10-18,63 km SSW of Panguna,Papua New Guinea,-6.7981,155.1677,5.0,35.0,385,2024-10-18 01:41:59,2024,10
2024-10-18,121 km WNW of Barview,Oregon,43.6645,-125.7602,5.0,7.84,397,2024-10-18 00:58:27,2024,10
2024-10-17,South Sandwich Islands region,South Sandwich Islands region,-56.337,-27.1383,5.0,113.44,385,2024-10-17 16:33:54,2024,10
2024-10-17,Fiji region,Fiji region,-20.0981,-178.2711,5.4,626.44,449,2024-10-17 11:18:22,2024,10
2024-10-17,Kermadec Islands region,Kermadec Islands region,-27.9235,-176.5806,5.0,10.0,385,2024-10-17 10:33:40,2024,10
2024-10-17,Kermadec Islands region,Kermadec Islands region,-27.8826,-176.2657,5.6,12.0,482,2024-10-17 05:37:32,2024,10
2024-10-17,Kermadec Islands region,Kermadec Islands region,-31.2923,-176.8548,5.1,10.0,400,2024-10-17 04:20:36,2024,10
2024-10-17,Kermadec Islands region,Kermadec Islands region,-31.3037,-176.8396,5.2,10.0,416,2024-10-17 01:01:20,2024,10
2024-10-16,71 km SE of Neiafu,Tonga,-19.1204,-173.5136,5.2,10.0,416,2024-10-16 22:51:12,2024,10
2024-10-16,northern Mid-Atlantic Ridge,northern Mid-Atlantic Ridge,49.6324,-28.5722,5.1,10.0,400,2024-10-16 22:25:01,2024,10
2024-10-16,225 km SW of José María Morelos,Mexico,18.5195,-106.9505,5.9,10.0,536,2024-10-16 19:40:58,2024,10
2024-10-16,Kermadec Islands region,Kermadec Islands region,-27.8499,-176.4086,5.0,10.0,385,2024-10-16 18:59:39,2024,10
2024-10-16,44 km SSW of Jurm,Afghanistan,36.5224,70.5681,5.9,205.0,539,2024-10-16 18:56:51,2024,10
2024-10-16,Kermadec Islands region,Kermadec Islands region,-27.7855,-176.2936,5.1,10.0,400,2024-10-16 17:11:00,2024,10
2024-10-16,Kermadec Islands region,Kermadec Islands region,-31.2625,-176.8306,5.1,10.0,400,2024-10-16 15:04:02,2024,10
2024-10-16,Kermadec Islands region,Kermadec Islands region,-31.181,-177.0916,5.2,10.0,416,2024-10-16 12:19:44,2024,10
2024-10-16,216 km SE of Akutan,Alaska,52.7367,-163.5125,5.3,10.0,432,2024-10-16 09:40:00,2024,10
2024-10-16,19 km W of Doğanyol,Turkey,38.3115,38.8059,6.0,10.0,962,2024-10-16 07:46:32,2024,10
2024-10-16,Kermadec Islands region,Kermadec Islands region,-31.2352,-176.8116,5.2,10.0,416,2024-10-16 04:30:27,2024,10
2024-10-16,Mariana Islands region,Mariana Islands region,19.1806,147.0699,5.1,10.0,400,2024-10-16 03:41:13,2024,10
2024-10-15,223 km WSW of Emiliano Zapata,Mexico,18.32,-106.7652,5.2,10.0,417,2024-10-15 23:49:35,2024,10
2024-10-15,Kermadec Islands region,Kermadec Islands region,-29.4767,-176.9528,5.0,35.0,385,2024-10-15 22:38:42,2024,10
2024-10-15,159 km ENE of Samarai,Papua New Guinea,-9.8511,151.8987,5.3,10.0,432,2024-10-15 20:40:33,2024,10
2024-10-15,Kermadec Islands region,Kermadec Islands region,-31.2618,-177.0255,5.0,10.0,385,2024-10-15 19:51:31,2024,10
2024-10-14,22 km ENE of Palma Sola,Argentina,-23.9025,-64.0963,5.0,10.0,436,2024-10-14 15:48:12,2024,10
2024-10-14,84 km W of Bahía de Kino,Mexico,28.7509,-112.8022,5.0,10.0,385,2024-10-14 09:18:51,2024,10
2024-10-13,southeast of Easter Island,southeast of Easter Island,-36.1163,-100.6909,5.5,10.0,465,2024-10-13 22:48:34,2024,10
2024-10-13,west of Macquarie Island,west of Macquarie Island,-59.233,149.2883,5.0,10.0,385,2024-10-13 16:17:36,2024,10
2024-10-13,115 km W of Banda Aceh,Indonesia,5.5054,94.2922,5.3,43.37,432,2024-10-13 07:01:41,2024,10
2024-10-13,West Chile Rise,West Chile Rise,-36.355,-97.9985,5.1,10.0,400,2024-10-13 06:15:26,2024,10
2024-10-12,40 km WNW of Tamarindo,Costa Rica,10.4967,-86.1497,6.2,16.0,616,2024-10-12 17:43:44,2024,10
2024-10-12,Fiji region,Fiji region,-18.0617,173.1401,5.0,10.0,385,2024-10-12 04:19:43,2024,10
2024-10-12,106 km SSE of Ust’-Kamchatsk Staryy,Russia,55.3379,163.1218,5.3,10.0,432,2024-10-12 03:50:37,2024,10
2024-10-12,103 km SE of Modisi,Indonesia,-0.1377,125.1625,5.1,46.11,400,2024-10-12 01:11:57,2024,10
2024-10-12,south of the Kermadec Islands,south of the Kermadec Islands,-33.2849,-177.6929,5.3,10.0,432,2024-10-12 01:06:08,2024,10
2024-10-11,South Sandwich Islands region,South Sandwich Islands region,-58.2947,-25.1529,5.0,21.18,385,2024-10-11 18:05:13,2024,10
2024-10-11,49 km NNE of Shwebo,Myanmar,22.9505,95.9411,5.0,10.0,386,2024-10-11 04:40:54,2024,10
2024-10-10,central Mid-Atlantic Ridge,central Mid-Atlantic Ridge,-0.8904,-22.0883,5.2,10.0,416,2024-10-10 18:12:34,2024,10
2024-10-10,southeast Indian Ridge,southeast Indian Ridge,-47.5421,100.0106,5.4,10.0,449,2024-10-10 09:44:39,2024,10
2024-10-10,Southwest Indian Ridge,Southwest Indian Ridge,-37.3768,47.7444,5.1,10.0,400,2024-10-10 04:46:27,2024,10
2024-10-09,Kermadec Islands region,Kermadec Islands region,-31.8512,-178.4528,5.2,33.0,416,2024-10-09 19:57:26,2024,10
2024-10-09,174 km SW of Nikolski,Alaska,51.9309,-170.8214,5.0,35.0,385,2024-10-09 04:41:07,2024,10
2024-10-08,south of the Kermadec Islands,south of the Kermadec Islands,-33.6289,-178.5416,5.0,10.0,385,2024-10-08 08:07:23,2024,10
2024-10-08,southeast of Easter Island,southeast of Easter Island,-36.2933,-99.1831,5.7,10.0,500,2024-10-08 00:35:35,2024,10
2024-10-07,south of the Kermadec Islands,south of the Kermadec Islands,-33.4502,-178.6412,5.8,13.0,518,2024-10-07 23:59:05,2024,10
2024-10-07,23 km WSW of Isangel,Vanuatu,-19.6019,169.0635,5.4,144.99,449,2024-10-07 09:36:58,2024,10
2024-10-07,91 km ESE of Neiafu,Tonga,-18.9526,-173.174,5.3,10.0,432,2024-10-07 05:51:17,2024,10
2024-10-07,south of the Kermadec Islands,south of the Kermadec Islands,-33.3598,-178.4519,5.0,10.0,385,2024-10-07 00:33:19,2024,10
2024-10-06,central East Pacific Rise,central East Pacific Rise,-13.5989,-111.3046,5.6,10.0,482,2024-10-06 21:52:58,2024,10
2024-10-06,94 km ENE of ‘Ohonua,Tonga,-20.9469,-174.153,5.1,10.0,400,2024-10-06 21:50:51,2024,10
2024-10-06,117 km S of Akureyri,Iceland,64.6359,-17.8257,5.1,10.0,400,2024-10-06 17:56:26,2024,10
2024-10-06,28 km N of Āwash,Ethiopia,9.2414,40.1774,5.2,10.0,482,2024-10-06 17:10:04,2024,10
2024-10-06,Vanuatu region,Vanuatu region,-17.2032,171.6309,5.2,10.0,416,2024-10-06 13:00:58,2024,10
2024-10-06,Mid-Indian Ridge,Mid-Indian Ridge,-31.5621,76.8881,5.2,10.0,416,2024-10-06 12:03:58,2024,10
2024-10-05,Kermadec Islands region,Kermadec Islands region,-28.6102,-176.3793,5.2,10.0,416,2024-10-05 23:02:01,2024,10
2024-10-05,27 km W of Karori,New Zealand,-41.2833,174.413,5.1,44.4,436,2024-10-05 16:08:55,2024,10
2024-10-05,85 km SSW of Unalaska,Alaska,53.1716,-167.0656,5.4,41.16,451,2024-10-05 12:50:42,2024,10
2024-10-05,136 km NNE of Neiafu,Tonga,-17.5146,-173.4918,5.2,35.0,417,2024-10-05 11:45:30,2024,10
2024-10-04,southern East Pacific Rise,southern East Pacific Rise,-55.4887,-124.7274,5.3,10.0,432,2024-10-04 13:58:58,2024,10
2024-10-04,220 km W of Olonkinbyen,Svalbard and Jan Mayen,70.7217,-14.714,5.2,10.0,416,2024-10-04 13:49:01,2024,10
2024-10-04,219 km W of Olonkinbyen,Svalbard and Jan Mayen,70.6525,-14.6411,5.0,10.0,385,2024-10-04 11:42:16,2024,10
2024-10-03,68 km SSW of Adak,Alaska,51.2896,-176.9375,5.0,35.0,385,2024-10-03 13:08:40,2024,10
2024-10-03,Kermadec Islands region,Kermadec Islands region,-28.42,-176.3347,5.2,10.0,416,2024-10-03 13:08:06,2024,10
2024-10-03,176 km NE of Lorengau,Papua New Guinea,-0.9168,148.4037,5.0,10.0,385,2024-10-03 10:43:13,2024,10
2024-10-03,northern Mid-Atlantic Ridge,northern Mid-Atlantic Ridge,21.3515,-45.4184,5.0,10.0,385,2024-10-03 08:19:05,2024,10
2024-10-03,143 km SSW of Merizo Village,Guam,12.1586,143.9809,5.0,10.0,385,2024-10-03 03:09:05,2024,10
2024-10-03,Prince Edward Islands region,Prince Edward Islands region,-46.8937,33.3709,5.1,10.0,400,2024-10-03 01:50:31,2024,10
2024-10-02,54 km SSW of Sola,Vanuatu,-14.3317,167.3601,5.1,201.76,400,2024-10-02 21:41:45,2024,10
2024-10-02,southern Mid-Atlantic Ridge,southern Mid-Atlantic Ridge,-46.881,-10.513,5.3,10.0,432,2024-10-02 01:09:07,2024,10
2024-10-01,62 km NE of Gigmoto,Philippines,14.1621,124.8171,5.9,10.0,536,2024-10-01 21:19:49,2024,10
2024-10-01,125 km SE of Neiafu,Tonga,-19.2886,-173.0007,6.6,10.0,671,2024-10-01 20:05:34,2024,10
2024-10-01,260 km ESE of Baubau,Indonesia,-5.9828,124.8988,6.1,576.0,573,2024-10-01 09:28:05,2024,10
2024-10-01,21 km N of Fangale’ounga,Tonga,-19.5584,-174.3044,5.1,61.05,402,2024-10-01 08:23:31,2024,10
2024-10-01,83 km W of Gorontalo,Indonesia,0.4813,122.3155,5.0,122.89,385,2024-10-01 07:10:38,2024,10
2024-10-01,57 km W of Puerto,Chile,-20.1744,-70.7062,5.3,22.26,439,2024-10-01 05:01:57,2024,10
2024-10-01,111 km SSE of Kokopo,Papua New Guinea,-5.2843,152.6343,5.0,35.0,385,2024-10-01 01:33:38,2024,10
2024-09-30,108 km E of Petropavlovsk-Kamchatsky,Russia,53.0161,160.2468,5.9,30.0,536,2024-09-30 12:21:58,2024,9
2024-09-29,155 km WNW of Tobelo,Indonesia,2.4975,126.838,5.2,46.01,416,2024-09-29 11:09:16,2024,9
2024-09-29,14 km SSE of Poro,Philippines,10.5139,124.465,5.0,10.0,403,2024-09-29 06:53:33,2024,9
2024-09-28,167 km SSW of Alo,Wallis and Futuna,-15.7267,-178.6642,5.1,10.0,400,2024-09-28 16:52:39,2024,9
2024-09-28,Volcano Islands,Japan region,25.8513,141.7033,5.2,86.55,416,2024-09-28 12:32:38,2024,9
2024-09-28,169 km WSW of Pistol River,Oregon,41.8723,-126.3717,5.1,14.73,403,2024-09-28 03:04:19,2024,9
2024-09-27,277 km SW of Houma,Tonga,-22.9451,-177.1964,5.2,165.63,416,2024-09-27 21:56:48,2024,9
2024-09-27,southeast of Easter Island,southeast of Easter Island,-41.2103,-90.1998,5.0,10.0,385,2024-09-27 18:35:22,2024,9
2024-09-27,47 km S of Isangel,Vanuatu,-19.9642,169.3284,5.1,109.66,400,2024-09-27 14:58:08,2024,9
2024-09-27,southern Mid-Atlantic Ridge,southern Mid-Atlantic Ridge,-28.0382,-12.8786,5.1,10.0,400,2024-09-27 14:23:44,2024,9
2024-09-27,Kermadec Islands region,Kermadec Islands region,-30.8385,-179.7256,5.2,355.22,416,2024-09-27 11:20:17,2024,9
2024-09-27,93 km SW of Corinto,Nicaragua,11.8445,-87.7374,5.0,35.0,385,2024-09-27 03:39:30,2024,9
2024-09-27,80 km SW of Kirakira,Solomon Islands,-11.0022,161.4331,5.2,10.0,416,2024-09-27 02:23:00,2024,9
2024-09-26,West Chile Rise,West Chile Rise,-41.4527,-86.3234,5.0,10.0,385,2024-09-26 22:02:01,2024,9
2024-09-26,Mauritius - Reunion region,Mauritius - Reunion region,-17.199,66.5336,6.3,10.0,611,2024-09-26 19:19:28,2024,9
2024-09-26,30 km SE of Akkeshi,Japan,42.8235,145.0928,5.5,50.0,466,2024-09-26 07:01:09,2024,9
2024-09-25,southern Mid-Atlantic Ridge,southern Mid-Atlantic Ridge,-57.6266,-6.9134,5.3,10.0,432,2024-09-25 14:01:05,2024,9
2024-09-25,98 km WSW of Puerto Madero,Mexico,14.3393,-93.2518,5.3,10.0,438,2024-09-25 06:43:21,2024,9
2024-09-24,Fiji region,Fiji region,-16.8592,-176.9705,5.4,10.0,449,2024-09-24 21:58:09,2024,9
2024-09-24,63 km SW of Taltal,Chile,-25.864,-70.8688,5.2,51.78,416,2024-09-24 14:24:26,2024,9
2024-09-24,southern East Pacific Rise,southern East Pacific Rise,-25.4455,-115.9057,5.1,10.0,400,2024-09-24 06:59:45,2024,9
2024-09-24,57 km W of Salsacate,Argentina,-31.3501,-65.6919,5.0,151.87,385,2024-09-24 00:58:46,2024,9
2024-09-23,Izu Islands,Japan region,31.5066,140.0417,5.6,19.11,482,2024-09-23 23:14:20,2024,9
2024-09-23,67 km SSW of Gorontalo,Indonesia,-0.0469,122.8918,6.0,143.0,555,2024-09-23 19:51:02,2024,9
2024-09-23,south of the Kermadec Islands,south of the Kermadec Islands,-32.8176,179.8043,5.0,194.57,385,2024-09-23 19:08:46,2024,9
2024-09-23,Greenland Sea,Greenland Sea,73.2428,6.3939,5.1,10.0,400,2024-09-23 05:08:31,2024,9
2024-09-23,23 km NNE of La Serena,Chile,-29.7019,-71.1952,5.4,61.0,462,2024-09-23 02:36:39,2024,9
2024-09-22,Mauritius - Reunion region,Mauritius - Reunion region,-17.3948,66.5546,5.4,10.0,449,2024-09-22 20:42:35,2024,9
2024-09-22,56 km NNW of La Ligua,Chile,-32.0313,-71.5626,5.1,53.98,413,2024-09-22 18:46:38,2024,9
2024-09-22,West Chile Rise,West Chile Rise,-41.3779,-87.8171,5.3,10.0,432,2024-09-22 08:43:08,2024,9
2024-09-22,28 km SSW of La Libertad,El Salvador,13.2483,-89.4248,5.0,76.93,390,2024-09-22 02:25:47,2024,9
2024-09-21,95 km NNW of Villa General Roca,Argentina,-31.8909,-66.887,6.0,141.0,567,2024-09-21 21:24:28,2024,9
2024-09-21,142 km WSW of Adak,Alaska,51.2868,-178.4612,5.4,44.5,450,2024-09-21 17:21:19,2024,9
2024-09-21,West Chile Rise,West Chile Rise,-41.4839,-87.8393,5.0,10.0,385,2024-09-21 15:17:38,2024,9
2024-09-21,Kermadec Islands region,Kermadec Islands region,-29.064,-176.4824,5.6,9.0,482,2024-09-21 02:32:17,2024,9
2024-09-20,138 km NE of Neiafu,Tonga,-17.7447,-173.075,5.1,10.0,400,2024-09-20 10:52:00,2024,9
2024-09-20,Volcano Islands,Japan region,23.4478,142.5144,5.1,100.1,400,2024-09-20 05:13:43,2024,9
2024-09-19,South Indian Ocean,South Indian Ocean,-5.5724,82.6728,5.1,10.0,400,2024-09-19 10:17:52,2024,9
2024-09-19,117 km NNW of Finschhafen,Papua New Guinea,-5.5707,147.4561,5.5,192.51,466,2024-09-19 08:41:00,2024,9
2024-09-19,87 km NE of Tobelo,Indonesia,2.3789,128.4621,5.1,41.58,400,2024-09-19 07:47:26,2024,9
